"PRODUCT_ID_MASTER","PRODUCT_NAME_MASTER","UNIT_PRICE_MASTER","TRANSACTION_ID","TRANSACTION_DATE","PRODUCT_NAME","QUANTITY","UNIT_PRICE","TOTAL_PRICE","SIMILARITY"
"P032","京セラ DS-300",45000,"E000332","2023-08-24","京セラ DS-300【期間限定】",3,45000,135000,0.990211187
"P033","日清どん兵衛",220,"E000333","2023-09-25","日清  どん兵衛＜半額セール＞",4,220,880,1
"P034","サントリーザ・プレミアムモルツ",500,"E000334","2023-10-26","サントリー ザ・プレミアムモルツ[半額セール]",5,500,2500,1
"P035","ヤクルト 1000",250,"E000335","2023-11-27","ヤクルト 1000（ネット）[半額セール]",1,250,250,0.9834989896
"P036","ハウス食品カレールウ",300,"E000336","2023-12-28","ｶﾚｰﾙｳ［期間限定］",2,300,600,1
"P037","マルちゃん正鐘",250,"E000337","2023-01-01","マルちゃん  正麺＜半額セール＞",3,250,750,0.9234383702
"P038","江崎グリコポッキー",150,"E000338","2023-02-02","江崎グリコ ポッキー【閉店セール】",4,150,600,1
"P039","ロッテガーナミルクチョコレート",180,"E000339","2023-03-03","ロッテ ガーナミルクチョコレート（ネット）[閉店セール]",5,180,900,1
"P040","クラシエサッポロ一番",210,"E000340","2023-04-04","クラシエ サッポロ一番［半額セール］",1,210,210,1
"P041","カゴメトマトジュース",180,"E000341","2023-05-05","カゴメ  トマトジュース［期間限定］",2,180,360,1
"P042","ユニ・チャームソフィ",350,"E000342","2023-06-06","ソフィ＜期間限定＞",3,350,1050,1
"P043","P&G; アリエール洗濯洗剤",800,"E000343","2023-07-07","P&G ｱﾘｴｰﾙ洗濯洗剤（ﾈッﾄ）［半額セール］",4,800,3200,0.9800222528
"P044","資生堂 TSUBAKIシャンプー",1200,"E000344","2023-08-08","資生堂 TSUBAKIシャンプー（期間限定）",5,1200,6000,0.9974057678
"P045","大正製薬サロンバス",400,"E000345","2023-09-09","大正製薬  サロンパス[期間限定]",1,400,400,0.9595024586
"P046","ロート製薬ムヒ",500,"E000346","2023-10-10","ロート製薬 ムヒ［半額セール］",2,500,1000,1
"P047","カネボウハンドクリーム",700,"E000347","2023-11-11","カネボウ ハンドクリーム（ネット）＜半額セール＞",3,700,2100,1
"P048","花王ソフィ洗濯柔軟剤",300,"E000348","2023-12-12","ソフィ 洗濯柔軟剤（半額セール）",4,300,1200,1
"P049","ユニクロジーンズ",3000,"E000349","2023-01-13","ユニクロ  ジーンズ＜期間限定＞",5,3000,15000,1
"P050","無印良品ウールブレンドコート",5000,"E000350","2023-02-14","無印良品 ｳｰﾙブﾚﾝドｺｰﾄ[閉店セール]",1,5000,5000,1
"P051","ユニクロスウェットバーカー",2500,"E000351","2023-03-15","ユニクロ スウェットパーカー（ネット）[期間限定]",2,2500,5000,0.9400864982
"P052","無印良品リネンシャツ",2800,"E000352","2023-04-16","無印良品 リネンシャツ【半額セール】",3,2800,8400,1
"P008","無印良品オーガニックコットンシャツ",2500,"E000352","2023-04-16","無印良品 リネンシャツ【半額セール】",3,2800,8400,0.9252262756
"P053","ユニクロストレッチジャケット",3500,"E000353","2023-05-17","ユニクロ  ストレッチジャケット［期間限定］",4,3500,14000,1
"P054","GUTシャツ",1200,"E000354","2023-06-18","Tシャツ（期間限定）",5,1200,6000,0.9093404466
"P055","無印良品シンブルワンピース",4000,"E000355","2023-07-19","無印良品 シンプルワンピース（ネット）【閉店セール】",1,4000,4000,0.9361182806
"P056","パイロット G2 ジェルペン",150,"E000356","2023-08-20","パイロット G2 ジェルペン［半額セール］",2,150,300,0.9866345207
"P057","三菱鉛筆ユニ",120,"E000357","2023-09-21","三菱鉛筆  ﾕﾆ【期間限定】",3,120,360,1
"P058","コクヨキャンパスノート",200,"E000358","2023-10-22","コクヨ キャンパスノート＜期間限定＞",4,200,800,1
"P059","ゼブラマイルドライナー",180,"E000359","2023-11-23","ゼブラ マイルドライナー（ネット）[期間限定]",5,180,900,1
"P060","トンボ鉛筆モノ消しゴム",100,"E000360","2023-12-24","モノ消しゴム（半額セール）",1,100,100,1
"P061","Pentel EnerGel",180,"E000361","2023-01-25","Pentel  EnerGel（期間限定）",2,180,360,0.9213548899
"P009","パイロットフリクションボールペン",100,"E000362","2023-02-26","パイロット フリクションペン【半額セール】",3,130,390,0.9776494476
"P062","パイロットフリクションペン",130,"E000362","2023-02-26","パイロット フリクションペン【半額セール】",3,130,390,1
"P063","べんてるシャープペンシル",160,"E000363","2023-03-27","ぺんてる シャープペンシル（ネット）[閉店セール]",4,160,640,0.9827239806
"P064","クラフトマンボールペン",150,"E000364","2023-04-28","ｸﾗﾌﾄﾏﾝ ボｰﾙペﾝ（半額セール）",5,150,750,1
"P065","ブラス カラーベンセット",250,"E000365","2023-05-01","プラス  カラーペンセット[半額セール]",1,250,250,0.9006062091
"P066","タカラトミー ブラレール",2800,"E000366","2023-06-02","プラレール＜半額セール＞",2,2800,5600,0.9188936997
"P067","バンダイ たまごっち",1200,"E000367","2023-07-03","バンダイ たまごっち（ネット）[閉店セール]",3,1200,3600,0.983687309
"P068","バンダイ 仮面ライダーアクションフィギュア",3200,"E000368","2023-08-04","バンダイ 仮面ライダーアクションフィギュア[半額セール]",4,3200,12800,0.9931166756
"P072","バンダイ スーパーロボットアクションフィギュア",4000,"E000368","2023-08-04","バンダイ 仮面ライダーアクションフィギュア[半額セール]",4,3200,12800,0.9423532171
"P069","タカラトミー トミカ",1500,"E000369","2023-09-05","タカラトミー  トミカ[期間限定]",5,1500,7500,0.9461058032
"P070","バンダイ トランスフォーマー",3500,"E000370","2023-10-06","バンダイ トランスフォーマー＜期間限定＞",1,3500,3500,0.9774948955
"P071","バンダイ デジモンカード",500,"E000371","2023-11-07","バﾝダｲ デジﾓﾝｶｰド（ﾈッﾄ）【閉店セール】",2,500,1000,0.9834465981
"P073","タカラトミー ウルトラマンフィギュア",3000,"E000372","2023-12-08","スーパーロボットアクションフィギュア【期間限定】",3,4000,12000,0.9006192684
"P010","タカラトミー ガンダムフィギュア",3000,"E000372","2023-12-08","スーパーロボットアクションフィギュア【期間限定】",3,4000,12000,0.9027675448
"P068","バンダイ 仮面ライダーアクションフィギュア",3200,"E000372","2023-12-08","スーパーロボットアクションフィギュア【期間限定】",3,4000,12000,0.9267141994
"P072","バンダイ スーパーロボットアクションフィギュア",4000,"E000372","2023-12-08","スーパーロボットアクションフィギュア【期間限定】",3,4000,12000,1
"P073","タカラトミー ウルトラマンフィギュア",3000,"E000373","2023-01-09","タカラトミー  ウルトラマンフィギュア［半額セール］",4,3000,12000,0.9897114641
"P010","タカラトミー ガンダムフィギュア",3000,"E000373","2023-01-09","タカラトミー  ウルトラマンフィギュア［半額セール］",4,3000,12000,0.9224341558
"P074","バンダイ ミニ四駆",2000,"E000374","2023-02-10","バンダイ ミニ四駆[期間限定]",5,2000,10000,0.9899050611
"P075","ソニー ワイヤレススピーカー SRS-XB12",8000,"E000375","2023-03-11","ソニー ワイヤレススピーカー srs-xb12（ネット）（半額セール）",1,8000,8000,0.9954131839
"P076","パナソニック ポータブルスピーカー",6000,"E000376","2023-04-12","パナソニック ポータブルスピーカー【閉店セール】",2,6000,12000,0.9879907657
"P077","シャープ スマートウォッチ",18000,"E000377","2023-05-13","シャープ  スマートウォッチ＜半額セール＞",3,18000,54000,0.9759453549
"P078","日立 デジタルサイネージ",95000,"E000378","2023-06-14","デジﾀﾙｻｲﾈｰジ（半額セール）",4,95000,380000,1
"P079","パナソニック 電子レンジ",15000,"E000379","2023-07-15","パナソニック 電子レンジ（ネット）［半額セール］",5,15000,75000,0.983620585
"P080","ソニー ブルーレイプレーヤー",12000,"E000380","2023-08-16","ソニー ブルーレイプレーヤー[閉店セール]",1,12000,12000,0.9936130047
"P081","LG OLED55C1",180000,"E000381","2023-09-17","LG  OLED55C1＜半額セール＞",2,180000,360000,0.9513563543
"P082","東芝 LEDテレビ 55型",70000,"E000382","2023-10-18","東芝 LEDテレビ 55型[期間限定]",3,70000,210000,0.9937775439
"P083","パナソニック 冷蔵庫 NR-F603M",90000,"E000383","2023-11-19","パナソニック 冷蔵庫 NR-F603M（ネット）（期間限定）",4,90000,360000,0.9947892434
"P084","シャープ 空気清浄機",22000,"E000384","2023-12-20","空気清浄機（半額セール）",5,22000,110000,1
"P085","日立 炊飯器 RZ-Mシリーズ",30000,"E000385","2023-01-21","日立  炊飯器  ｒｚ－ｍｼﾘｰズ＜半額セール＞",1,30000,30000,0.9928044681
"P086","三菱 IHクッキングヒーター",45000,"E000386","2023-02-22","三菱 IHクッキングヒーター＜期間限定＞",2,45000,90000,0.9955197872
"P087","ソニー ゲーム機 PLAYSTATION5",50000,"E000387","2023-03-23","ソニー ゲーム機 PLAYSTATION5（ネット）（期間限定）",3,50000,150000,0.9725673811
"P088","任天堂 SWITCH",40000,"E000388","2023-04-24","任天堂 SWITCH［期間限定］",4,40000,160000,0.995337814
"P089","マイクロソフト Xbox Series X",55000,"E000389","2023-05-25","マイクロソフト  Xbox  Series  X＜半額セール＞",5,55000,275000,0.9521227734
"P090","パナソニック ピエラ ブルーレイレコーダー",35000,"E000390","2023-06-26","ビエラ ブルーレイレコーダー[期間限定]",1,35000,35000,0.9346086065
"P091","シャープ スマートフォン AQUOS R6",70000,"E000391","2023-07-27","シャープ スマートフォン AQUOS R6（ネット）[半額セール]",2,70000,140000,0.9558975074
"P092","ソニー デジタル一眼レフα7RⅣ",250000,"E000392","2023-08-28","ｿﾆｰ デジﾀﾙ一眼ﾚﾌ α7R IV＜半額セール＞",3,250000,750000,0.9939745665
"P024","ソニー デジタルカメラ a 7 III",200000,"E000392","2023-08-28","ｿﾆｰ デジﾀﾙ一眼ﾚﾌ α7R IV＜半額セール＞",3,250000,750000,0.9145991257
"P025","キヤノン EOS R6",230000,"E000393","2023-09-01","キヤノン  EOS  90D＜期間限定＞",4,150000,600000,0.9026789607
"P093","キヤノン EOS 90D",150000,"E000393","2023-09-01","キヤノン  EOS  90D＜期間限定＞",4,150000,600000,0.9795200204
"P094","富士フイルム X-T4",170000,"E000394","2023-10-02","富士フイルム XT4［期間限定］",5,170000,850000,0.9665315807
"P095","オリンパス PEN-F",140000,"E000395","2023-11-03","オリンパス pen-f（ネット）【閉店セール】",1,140000,140000,0.9935553681
"P097","キャノン imagePROGRAF PRO-1000",300000,"E000397","2023-01-05","キャノン  imagePROGRAF  PRO-1000（半額セール）",3,300000,900000,0.9815622005
"P098","エプソン スキャナー Perfection V39",25000,"E000398","2023-02-06","エプソン スキャナー Perfection V39＜半額セール＞",4,25000,100000,0.9804266107
"P099","リコー MP C4504",80000,"E000399","2023-03-07","ﾘｺｰ MP C4504（ﾈッﾄ）【期間限定】",5,80000,400000,0.9663336893
"P100","京セラ TASKalfa 2552ci",250000,"E000400","2023-04-08","京セラ taskalfa 2552ci[半額セール]",1,250000,250000,0.9748647824
"P001","ソニー BRAVIA KJ-55X9500G",150000,"E000401","2023-05-09","ソニー  BRAVIA  KJ-55X9500G＜期間限定＞",2,150000,300000,0.9934070998
"P002","パナソニック VIERA TH-55FX700M",120000,"E000402","2023-06-10","VIERA TH55FX700M【閉店セール】",3,120000,360000,0.9282273884
"P003","シャープ AQUOS 4T KJ-55X7000",110000,"E000403","2023-07-11","シャープ AQUOS 4T KJ-55X7000（ネット）［半額セール］",4,110000,440000,0.9810364258
"P004","日清カップヌードル",200,"E000404","2023-08-12","日清 カップヌードル[半額セール]",5,200,1000,0.9999992251
"P005","キリン一番挿りビール",400,"E000405","2023-09-13","キリン  一番搾りビール＜期間限定＞",1,400,400,0.9540778087
"P006","花王アタック洗剤",800,"E000406","2023-10-14","花王 ｱﾀッｸ洗剤＜期間限定＞",2,800,1600,0.9999992847
"P048","花王ソフィ洗濯柔軟剤",300,"E000406","2023-10-14","花王 ｱﾀッｸ洗剤＜期間限定＞",2,800,1600,0.9199110866
"P007","ユニクロヒートテックTシャツ",1500,"E000407","2023-11-15","ユニクロ ヒートテックＴシャツ（ネット）【半額セール】",3,1500,4500,0.9999991059
"P008","無印良品オーガニックコットンシャツ",2500,"E000408","2023-12-16","オーガニックコットンシャツ（期間限定）",4,2500,10000,0.999999404
"P009","パイロットフリクションボールペン",100,"E000409","2023-01-17","パイロット  フリクションボールペン[半額セール]",5,100,500,0.999999702
"P062","パイロットフリクションペン",130,"E000409","2023-01-17","パイロット  フリクションボールペン[半額セール]",5,100,500,0.9776160121
"P073","タカラトミー ウルトラマンフィギュア",3000,"E000410","2023-02-18","タカラトミー ガンダムフィギュア【半額セール】",1,3000,3000,0.9230571939
"P010","タカラトミー ガンダムフィギュア",3000,"E000410","2023-02-18","タカラトミー ガンダムフィギュア【半額セール】",1,3000,3000,0.9843595019
"P011","東芝 REGZA 43532",70000,"E000411","2023-03-19","東芝 REGZA 43S32（ネット）【閉店セール】",2,70000,140000,0.9476694151
"P012","明治 ミルクチョコレート",150,"E000412","2023-04-20","明治 ミルクチョコレート＜期間限定＞",3,150,450,0.975562933
"P013","ライオン レノアハピネス",500,"E000413","2023-05-21","ﾗｲｵﾝ  ﾚﾉｱﾊピﾈｽ[半額セール]",4,500,2000,0.9764429345
"P014","三菱エアコン MSZ-GV3519",90000,"E000414","2023-06-22","MSZGV3519【半額セール】",5,90000,450000,0.9129284076
"P015","森永エンゼルパイ",300,"E000415","2023-07-23","森永 エンゼルパイ（ネット）【閉店セール】",1,300,300,0.9999991953
"P016","日立 4 Kスマートテレビ",80000,"E000416","2023-08-24","日立 4Kスマートテレビ（半額セール）",2,80000,160000,0.9795253569
"P017","パナソニック 4 Kプロジェクター",130000,"E000417","2023-09-25","パナソニック  4Kプロジェクター[閉店セール]",3,130000,390000,0.9715064764
"P018","シャープ加湿器 HX-50",15000,"E000418","2023-10-26","シャープ 加湿器 ＨＸ５０【期間限定】",4,15000,60000,0.9924043426
"P019","ソニーワイヤレスヘッドホンWH-1000XM4",90000,"E000419","2023-11-27","ソニー ワイヤレスヘッドホン WH-1000XM4（ネット）[半額セール]",5,90000,450000,1
"P020","パナソニック 掃除機 MC-CL883",75000,"E000420","2023-12-28","掃除機 mc-cl883＜期間限定＞",1,75000,75000,0.9961136575
"P021","東芝ノンフロン冷蔵庫",85000,"E000421","2023-01-01","東芝  ノンフロン冷蔵庫[半額セール]",2,85000,170000,1
"P022","日立 ドラム式洗濯機",100000,"E000422","2023-02-02","日立 ドラム式洗濯機＜期間限定＞",3,100000,300000,0.9877087481
"P023","パナソニック エアコン CS-XE",95000,"E000423","2023-03-03","パナソニック エアコン CS-XE（ネット）[期間限定]",4,95000,380000,0.9903806147
"P092","ソニー デジタル一眼レフα7RⅣ",250000,"E000424","2023-04-04","ソニー デジタルカメラ α7 III【期間限定】",5,200000,1000000,0.9215557575
"P024","ソニー デジタルカメラ a 7 III",200000,"E000424","2023-04-04","ソニー デジタルカメラ α7 III【期間限定】",5,200000,1000000,0.9719845653
"P025","キヤノン EOS R6",230000,"E000425","2023-05-05","キヤノン  eos  r6[期間限定]",1,230000,230000,0.9563602831
"P026","富士通ノートパソコン FMV",80000,"E000426","2023-06-06","ノートパソコン FMV＜期間限定＞",2,80000,160000,0.9910228274
"P027","NEC ValueBook",85000,"E000427","2023-07-07","NEC ValueBook（ﾈッﾄ）＜半額セール＞",3,85000,255000,0.9497967899
"P028","オリンパス OM-D E-M10",120000,"E000428","2023-08-08","オリンパス OM-D E-M10［半額セール］",4,120000,480000,0.9600941253
"P029","キャノン PIXMA IX6820",25000,"E000429","2023-09-09","キャノン  ＰＩＸＭＡ  ｉＸ６８２０＜期間限定＞",5,25000,125000,0.9569397594
"P030","エプソンエコタンク ET-2750",35000,"E000430","2023-10-10","エプソン エコタンク et2750（半額セール）",1,35000,35000,0.9894628525
"P031","リコーIM C200",40000,"E000431","2023-11-11","リコー IM C200（ネット）[半額セール]",2,40000,80000,0.946146617
"P032","京セラ DS-300",45000,"E000432","2023-12-12","DS-300[閉店セール]",3,45000,135000,0.9999992847
"P033","日清どん兵衛",220,"E000433","2023-01-13","日清  どん兵衛【閉店セール】",4,220,880,1
"P034","サントリーザ・プレミアムモルツ",500,"E000434","2023-02-14","ｻﾝﾄﾘｰ ザ・プﾚﾐｱﾑﾓﾙﾂ（半額セール）",5,500,2500,1
"P035","ヤクルト 1000",250,"E000435","2023-03-15","ヤクルト 1000（ネット）＜期間限定＞",1,250,250,0.9834989896
"P036","ハウス食品カレールウ",300,"E000436","2023-04-16","ハウス食品 カレールウ【閉店セール】",2,300,600,1
"P037","マルちゃん正鐘",250,"E000437","2023-05-17","マルちゃん  正麺【期間限定】",3,250,750,0.9234383702
"P038","江崎グリコポッキー",150,"E000438","2023-06-18","ポッキー【閉店セール】",4,150,600,1
"P039","ロッテガーナミルクチョコレート",180,"E000439","2023-07-19","ロッテ ガーナミルクチョコレート（ネット）［半額セール］",5,180,900,1
"P040","クラシエサッポロ一番",210,"E000440","2023-08-20","クラシエ サッポロ一番（期間限定）",1,210,210,1
"P041","カゴメトマトジュース",180,"E000441","2023-09-21","ｶゴﾒ  ﾄﾏﾄジュｰｽ（期間限定）",2,180,360,1
"P042","ユニ・チャームソフィ",350,"E000442","2023-10-22","ユニ・チャーム ソフィ＜期間限定＞",3,350,1050,1
"P043","P&G; アリエール洗濯洗剤",800,"E000443","2023-11-23","P&G アリエール洗濯洗剤（ネット）[半額セール]",4,800,3200,0.9800222528
"P044","資生堂 TSUBAKIシャンプー",1200,"E000444","2023-12-24","TSUBAKIシャンプー[期間限定]",5,1200,6000,1
"P045","大正製薬サロンバス",400,"E000445","2023-01-25","大正製薬  サロンパス【閉店セール】",1,400,400,0.9595024586
"P046","ロート製薬ムヒ",500,"E000446","2023-02-26","ロート製薬 ムヒ【閉店セール】",2,500,1000,1
"P047","カネボウハンドクリーム",700,"E000447","2023-03-27","カネボウ ハンドクリーム（ネット）【半額セール】",3,700,2100,1
"P006","花王アタック洗剤",800,"E000448","2023-04-28","花王 ｿﾌィ 洗濯柔軟剤＜半額セール＞",4,300,1200,0.9199602652
"P048","花王ソフィ洗濯柔軟剤",300,"E000448","2023-04-28","花王 ｿﾌィ 洗濯柔軟剤＜半額セール＞",4,300,1200,1
"P049","ユニクロジーンズ",3000,"E000449","2023-05-01","ユニクロ  ジーンズ【半額セール】",5,3000,15000,1
"P050","無印良品ウールブレンドコート",5000,"E000450","2023-06-02","ウールブレンドコート＜半額セール＞",1,5000,5000,1
"P051","ユニクロスウェットバーカー",2500,"E000451","2023-07-03","ユニクロ スウェットパーカー（ネット）[半額セール]",2,2500,5000,0.9400864982
"P052","無印良品リネンシャツ",2800,"E000452","2023-08-04","無印良品 リネンシャツ【半額セール】",3,2800,8400,1
"P008","無印良品オーガニックコットンシャツ",2500,"E000452","2023-08-04","無印良品 リネンシャツ【半額セール】",3,2800,8400,0.9252262756
"P053","ユニクロストレッチジャケット",3500,"E000453","2023-09-05","ユニクロ  ストレッチジャケット＜期間限定＞",4,3500,14000,1
"P054","GUTシャツ",1200,"E000454","2023-10-06","GU Tシャツ＜期間限定＞",5,1200,6000,1
"P055","無印良品シンブルワンピース",4000,"E000455","2023-11-07","無印良品 ｼﾝプﾙﾜﾝピｰｽ（ﾈッﾄ）（期間限定）",1,4000,4000,0.9361182806
"P056","パイロット G2 ジェルペン",150,"E000456","2023-12-08","G2 ジェルペン[閉店セール]",2,150,300,0.9702057514
"P057","三菱鉛筆ユニ",120,"E000457","2023-01-09","三菱鉛筆  ユニ【期間限定】",3,120,360,1
"P058","コクヨキャンパスノート",200,"E000458","2023-02-10","コクヨ キャンパスノート（半額セール）",4,200,800,1
"P059","ゼブラマイルドライナー",180,"E000459","2023-03-11","ゼブラ マイルドライナー（ネット）＜半額セール＞",5,180,900,1
"P060","トンボ鉛筆モノ消しゴム",100,"E000460","2023-04-12","トンボ鉛筆 モノ消しゴム[閉店セール]",1,100,100,1
"P061","Pentel EnerGel",180,"E000461","2023-05-13","Pentel  EnerGel[期間限定]",2,180,360,0.9213548899
"P009","パイロットフリクションボールペン",100,"E000462","2023-06-14","ﾌﾘｸｼョﾝペﾝ＜期間限定＞",3,130,390,0.9689989071
"P062","パイロットフリクションペン",130,"E000462","2023-06-14","ﾌﾘｸｼョﾝペﾝ＜期間限定＞",3,130,390,1
"P063","べんてるシャープペンシル",160,"E000463","2023-07-15","ぺんてる シャープペンシル（ネット）［半額セール］",4,160,640,0.9827239806
"P064","クラフトマンボールペン",150,"E000464","2023-08-16","クラフトマン ボールペン【半額セール】",5,150,750,1
"P065","ブラス カラーベンセット",250,"E000465","2023-09-17","プラス  カラーペンセット＜半額セール＞",1,250,250,0.9005687774
"P066","タカラトミー ブラレール",2800,"E000466","2023-10-18","タカラトミー プラレール【閉店セール】",2,2800,5600,0.9298551804
"P067","バンダイ たまごっち",1200,"E000467","2023-11-19","バンダイ たまごっち（ネット）＜半額セール＞",3,1200,3600,0.9837063238
"P068","バンダイ 仮面ライダーアクションフィギュア",3200,"E000468","2023-12-20","仮面ライダーアクションフィギュア＜半額セール＞",4,3200,12800,0.9999992251
"P072","バンダイ スーパーロボットアクションフィギュア",4000,"E000468","2023-12-20","仮面ライダーアクションフィギュア＜半額セール＞",4,3200,12800,0.9266868277
"P069","タカラトミー トミカ",1500,"E000469","2023-01-21","ﾀｶﾗﾄﾐｰ  ﾄﾐｶ[閉店セール]",5,1500,7500,0.9460848852
"P070","バンダイ トランスフォーマー",3500,"E000470","2023-02-22","バンダイ トランスフォーマー[半額セール]",1,3500,3500,0.9774689661
"P071","バンダイ デジモンカード",500,"E000471","2023-03-23","バンダイ デジモンカード（ネット）[閉店セール]",2,500,1000,0.9834631095
"P068","バンダイ 仮面ライダーアクションフィギュア",3200,"E000472","2023-04-24","バンダイ スーパーロボットアクションフィギュア[閉店セール]",3,4000,12000,0.9428445595
"P072","バンダイ スーパーロボットアクションフィギュア",4000,"E000472","2023-04-24","バンダイ スーパーロボットアクションフィギュア[閉店セール]",3,4000,12000,0.9952417313
"P073","タカラトミー ウルトラマンフィギュア",3000,"E000473","2023-05-25","タカラトミー  ウルトラマンフィギュア[閉店セール]",4,3000,12000,0.9897243067
"P010","タカラトミー ガンダムフィギュア",3000,"E000473","2023-05-25","タカラトミー  ウルトラマンフィギュア[閉店セール]",4,3000,12000,0.9224409047
"P074","バンダイ ミニ四駆",2000,"E000474","2023-06-26","ミニ四駆[閉店セール]",5,2000,10000,0.9999989867
"P075","ソニー ワイヤレススピーカー SRS-XB12",8000,"E000475","2023-07-27","ソニー ワイヤレススピーカー srs-xb12（ネット）（期間限定）",1,8000,8000,0.9954118734
"P076","パナソニック ポータブルスピーカー",6000,"E000476","2023-08-28","パﾅｿﾆッｸ ポｰﾀブﾙｽピｰｶｰ［期間限定］",2,6000,12000,0.9880003017
"P077","シャープ スマートウォッチ",18000,"E000477","2023-09-01","シャープ  スマートウォッチ[期間限定]",3,18000,54000,0.9759065189
"P078","日立 デジタルサイネージ",95000,"E000478","2023-10-02","日立 デジタルサイネージ（半額セール）",4,95000,380000,0.9836075306
"P079","パナソニック 電子レンジ",15000,"E000479","2023-11-03","パナソニック 電子レンジ（ネット）＜半額セール＞",5,15000,75000,0.9836241007
"P080","ソニー ブルーレイプレーヤー",12000,"E000480","2023-12-04","ブルーレイプレーヤー[閉店セール]",1,12000,12000,0.9999989867
"P081","LG OLED55C1",180000,"E000481","2023-01-05","LG  OLED55C1［半額セール］",2,180000,360000,0.9513950944
"P082","東芝 LEDテレビ 55型",70000,"E000482","2023-02-06","東芝 LEDテレビ 55型（半額セール）",3,70000,210000,0.9937693773
"P083","パナソニック 冷蔵庫 NR-F603M",90000,"E000483","2023-03-07","パﾅｿﾆッｸ 冷蔵庫 NR-F603M（ﾈッﾄ）[期間限定]",4,90000,360000,0.994793117
"P084","シャープ 空気清浄機",22000,"E000484","2023-04-08","シャープ 空気清浄機[閉店セール]",5,22000,110000,0.9821861408
"P085","日立 炊飯器 RZ-Mシリーズ",30000,"E000485","2023-05-09","日立  炊飯器  rz-mシリーズ（期間限定）",1,30000,30000,0.9927926364
"P086","三菱 IHクッキングヒーター",45000,"E000486","2023-06-10","IHクッキングヒーター[期間限定]",2,45000,90000,0.9999986291
"P087","ソニー ゲーム機 PLAYSTATION5",50000,"E000487","2023-07-11","ソニー ゲーム機 PLAYSTATION5（ネット）［半額セール］",3,50000,150000,0.9725897361
"P088","任天堂 SWITCH",40000,"E000488","2023-08-12","任天堂 SWITCH＜半額セール＞",4,40000,160000,0.995319367
"P089","マイクロソフト Xbox Series X",55000,"E000489","2023-09-13","マイクロソフト  Xbox  Series  X（半額セール）",5,55000,275000,0.9520860314
"P090","パナソニック ピエラ ブルーレイレコーダー",35000,"E000490","2023-10-14","パﾅｿﾆッｸ ビｴﾗ ブﾙｰﾚｲﾚｺｰダｰ[半額セール]",1,35000,35000,0.9554833174
"P091","シャープ スマートフォン AQUOS R6",70000,"E000491","2023-11-15","シャープ スマートフォン AQUOS R6（ネット）（半額セール）",2,70000,140000,0.9559124371
"P092","ソニー デジタル一眼レフα7RⅣ",250000,"E000492","2023-12-16","デジタル一眼レフ α7R IV［半額セール］",3,250000,750000,0.9690845013
"P025","キヤノン EOS R6",230000,"E000493","2023-01-17","キヤノン  EOS  90D[閉店セール]",4,150000,600000,0.9026525675
"P093","キヤノン EOS 90D",150000,"E000493","2023-01-17","キヤノン  EOS  90D[閉店セール]",4,150000,600000,0.979501605
"P094","富士フイルム X-T4",170000,"E000494","2023-02-18","富士フイルム XT4【閉店セール】",5,170000,850000,0.9665569703
"P095","オリンパス PEN-F",140000,"E000495","2023-03-19","オリンパス ｐｅｎ－ｆ（ネット）【半額セール】",1,140000,140000,0.9935394222
"P096","ニコン Z6 II",200000,"E000496","2023-04-20","ニコン Z6 II［半額セール］",2,200000,400000,0.9856343269
"P097","キャノン imagePROGRAF PRO-1000",300000,"E000497","2023-05-21","ｷャﾉﾝ  imagePROGRAF  PRO-1000（半額セール）",3,300000,900000,0.9815536748
"P098","エプソン スキャナー Perfection V39",25000,"E000498","2023-06-22","スキャナー Perfection V39【半額セール】",4,25000,100000,0.9806135916
"P099","リコー MP C4504",80000,"E000499","2023-07-23","リコー MP C4504（ネット）（半額セール）",5,80000,400000,0.9662852924
"P100","京セラ TASKalfa 2552ci",250000,"E000500","2023-08-24","京セラ taskalfa 2552ci＜期間限定＞",1,250000,250000,0.9748405799
